name,fork,language,contributors_count,forks_count,network_count,open_issues_count,stargazers_count,subscribers_count,watchers_count
kkartaltepe/obs-studio,TRUE,C,215,0,2530,0,1,1,1
kl0u/flink,TRUE,Java,307,0,3546,0,0,1,0
klamping/webdriverio,TRUE,JavaScript,24,0,1262,0,0,0,0
kmarius/qutebrowser,TRUE,Python,197,0,589,0,0,1,0
kmatheussen/radium,FALSE,C++,5,17,17,212,374,36,374
kmee/l10n-brazil,TRUE,Python,42,11,161,38,7,21,7
kmoocdev2/edx-platform,TRUE,Python,248,4,2293,0,0,2,0
knithinc/azure-quickstart-templates,TRUE,Shell,358,0,6617,0,0,1,0
knu/iTerm2,TRUE,Objective-C,121,0,834,0,1,1,1
kojo1/wolfssl,TRUE,C,47,0,248,0,0,5,0
kolesnikoff/openy,TRUE,JavaScript,56,0,75,1,3,7,3
kololz/KC3Kai,TRUE,JavaScript,49,0,137,0,0,1,0
konnykonny50/quic-go,TRUE,Go,18,0,255,0,0,0,0
konqui/brew,TRUE,Ruby,409,0,3541,0,0,0,0
KonradBreitsprecher/espresso,TRUE,C++,63,0,122,0,1,1,1
konstruktoid/linuxkit,TRUE,Go,116,0,629,0,1,1,1
kopach/git-cola,TRUE,Python,86,0,312,0,0,1,0
koshka/amphtml,TRUE,JavaScript,434,0,2774,0,0,0,0
kotlintest/kotlintest,FALSE,Kotlin,75,162,162,43,1333,36,1333
kovidgoyal/kitty,FALSE,C,62,255,255,17,5798,136,5798
kow3ns/kubernetes,TRUE,Go,375,0,16475,0,0,1,0
kozistr/Awesome-GANs,FALSE,Python,1,59,59,2,234,21,234
kpayson64/grpc,TRUE,C++,333,0,4423,0,0,1,0
krafczyk/spack,TRUE,Python,304,0,573,0,0,1,0
krbeverx/Firmware,TRUE,C++,312,0,6675,0,0,1,0
Kriechi/mitmproxy,TRUE,Python,248,0,1809,0,4,2,4
kristika/dl-module,TRUE,JavaScript,30,0,37,0,0,0,0
kriztan/Pix-Art-Messenger,FALSE,Java,73,27,27,41,58,14,58
krmayankk/kubernetes,TRUE,Go,377,1,16475,0,0,2,0
krousey/kubernetes,TRUE,Go,375,0,16475,0,0,1,0
krousey/test-infra,TRUE,Go,215,0,717,0,0,1,0
krzyzacy/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
kshala-ford/sdl_evolution,TRUE,XSLT,50,0,88,0,0,1,0
ksigler7/docs,TRUE,JavaScript,396,0,877,0,0,0,0
KSP-CKAN/CKAN-meta,FALSE,,108,177,177,0,44,21,44
kubawerlos/PHP-CS-Fixer,TRUE,PHP,195,0,968,0,0,1,0
kubeflow/kubeflow,FALSE,Python,128,793,793,387,5755,318,5755
kubernetes/kubernetes,FALSE,Go,380,16475,16475,3132,47394,2886,47394
kubernetes/minikube,FALSE,Go,291,1888,1888,246,12524,390,12524
kubernetes/sample-controller,FALSE,Go,64,197,197,5,468,59,468
kubernetes/sig-release,FALSE,,137,92,92,39,84,60,84
kubernetes/sig-release,FALSE,,137,93,93,39,84,60,84
kulshekhar/ts-jest,FALSE,TypeScript,83,167,167,47,1748,28,1748
kumar303/addons-server,TRUE,Python,304,0,360,0,0,0,0
kurin/restic,TRUE,Go,151,0,437,0,0,1,0
kurkomisi/go-ethereum,TRUE,Go,378,0,7900,0,1,1,1
kutsan/dotfiles,FALSE,Vim script,1,6,6,0,98,9,98
kvhnuke/etherwallet,FALSE,JavaScript,432,1611,1611,153,2196,183,2196
KwatME/plot,FALSE,Python,1,0,0,1,5,1,5
kwonoj/RxJS,TRUE,TypeScript,288,1,1701,0,0,1,0
kwoodson/openshift-ansible,TRUE,Python,373,2,1825,1,1,0,1
kylekatarnls/Carbon,TRUE,PHP,191,3,1047,0,1,3,1
kyoshino/bedrock,TRUE,HTML,224,0,772,0,1,0,1
kythe/kythe,FALSE,Go,46,145,145,188,1133,81,1133
l3tnun/EPGStation,FALSE,TypeScript,8,17,17,5,81,28,81
laanwj/bitcoin,TRUE,C++,364,10,21969,1,20,7,20
lagadic/visp,FALSE,C++,27,144,144,25,252,34,252
lamastex/scalable-data-science,FALSE,HTML,15,49,49,0,54,16,54
lamsfoundation/lams,FALSE,Java,8,11,11,2,6,3,6
LandOfTheRair/landoftherair,FALSE,TypeScript,2,5,5,22,16,1,16
langfr/camunda-bpm-platform,TRUE,Java,91,1,505,0,0,1,0
langurmonkey/gaiasky,FALSE,Java,3,13,13,7,124,7,124
laredoza/.NetScaffolder,FALSE,C#,3,1,1,30,1,1,1
larroy/mxnet,TRUE,C++,391,0,5834,0,0,1,0
larsbergstrom/servo,TRUE,Rust,450,1,2047,0,0,1,0
larsbo/shopware,TRUE,PHP,214,0,686,0,0,0,0
Laser9un/laser9un.github.io,FALSE,CSS,1,0,0,0,0,1,0
lastbackend/lastbackend,FALSE,Go,13,91,91,3,1285,49,1285
lastship/plugin.video.lastship,FALSE,Python,9,15,15,3,16,11,16
laszpio/planner,TRUE,Ruby,85,0,150,0,0,1,0
LaurentClaessens/mazhe,FALSE,TeX,11,19,19,5,64,6,64
laurentheirendt/cobratoolbox,TRUE,MATLAB,71,0,176,0,0,5,0
laurentiustamate94/DefinitelyTyped,TRUE,TypeScript,397,0,16208,0,0,1,0
LAV45/yii2,TRUE,PHP,360,0,6702,0,0,0,0
lavalamp/kubernetes,TRUE,Go,374,0,16475,0,0,0,0
lavish205/olympia,TRUE,Python,299,0,360,0,0,1,0
lbeltrame/bcbio-nextgen,TRUE,Python,60,0,283,0,0,1,0
LBNL-UCB-STI/beam,FALSE,Scala,25,8,8,177,29,23,29
lbryio/lbry.io,FALSE,PHP,89,104,104,39,61,29,61
lchrusciel/Sylius,TRUE,PHP,361,0,1471,0,0,1,0
lcy-seso/Paddle,TRUE,C++,118,0,2188,0,1,0,1
ldjebran/robottelo,TRUE,Python,47,0,69,0,0,1,0
leancloud/docs,FALSE,JavaScript,73,258,258,85,527,51,527
leblancd/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
lede-project/source,FALSE,C,379,1147,1147,0,1332,207,1332
ledermann/docker-rails,FALSE,Ruby,7,69,69,2,360,13,360
leegarner-glfusion/paypal,FALSE,PHP,4,8,8,0,1,5,1
lefou/blended,TRUE,Scala,5,0,3,0,0,1,0
legatoproject/legato-af,FALSE,C,38,62,62,7,87,72,87
leios/algorithm-archive,TRUE,Assembly,71,4,206,0,7,1,7
leleuj/cas,TRUE,Java,187,0,2543,0,0,1,0
lembacon/homebrew-core,TRUE,Ruby,420,0,5673,0,0,1,0
lemzwerg/homebrew-core,TRUE,Ruby,420,0,5673,0,0,2,0
leo-yuriev/libfpta,FALSE,C++,23,8,8,8,50,8,50
leppa/home-assistant,TRUE,Python,411,0,6039,0,0,2,0
leungmanhin/atomspace,TRUE,C++,81,1,143,0,1,0,1
lexus2k/ssd1306,FALSE,C,4,27,27,4,111,13,111
leyyin/stk-code,TRUE,C++,93,0,252,0,0,1,0
LeZhang2016/openthread,TRUE,C++,78,0,534,6,1,2,1
lfeldkam/AliPhysics,TRUE,C++,178,0,457,0,0,0,0
lgeurts/lgeurts.github.io,FALSE,CSS,1,1,1,0,1,1,1
LGoodacre/context-sequencer,FALSE,HTML,1,2,2,0,44,11,44
lhmouse/MINGW-packages,TRUE,Shell,273,1,594,0,4,2,4
li-ang/kubernetes,TRUE,Go,380,0,16475,0,0,0,0
liangxiegame/QFramework,FALSE,C#,9,269,269,4,837,103,837
Libensemble/libensemble,FALSE,Python,5,2,2,18,7,7,7
libgraviton/graviton,FALSE,PHP,22,8,8,2,9,18,9
libMesh/libmesh,FALSE,C,56,172,172,152,274,56,274
libocca/occa,FALSE,C++,13,23,23,56,86,22,86
libopenstorage/openstorage,FALSE,Go,32,64,64,104,317,33,317
libracore/erpnext,FALSE,Python,198,1,1,0,5,1,5
libretro/reicast-emulator,TRUE,C++,55,33,222,126,36,18,36
libretro/RetroArch,FALSE,C,295,823,823,974,2898,219,2898
libvirt/libvirt,FALSE,C,302,319,319,3,440,75,440
lifepillar/homebrew-cask,TRUE,Ruby,408,0,6900,0,0,1,0
ligangty/indy,TRUE,Java,11,0,18,0,0,1,0
liggitt/kubernetes,TRUE,Go,380,0,16475,0,0,0,0
LightningNetwork/lnd,FALSE,Go,167,883,883,354,3438,315,3438
lijiarui/wechaty,TRUE,TypeScript,29,1,698,0,6,4,6
likangning93/cesium,TRUE,JavaScript,173,0,1609,0,0,3,0
lilleswing/deepchem,TRUE,Python,65,2,455,1,0,2,0
limelime/cust-live-deb,FALSE,Shell,1,5,5,64,0,1,0
linas/link-grammar,TRUE,C,16,0,75,0,0,3,0
lincoln-lil/flink,TRUE,Java,309,0,3546,2,0,1,0
lindwurm/mastodon,TRUE,Ruby,432,4,2914,1,24,4,24
linkedin/WhereHows,FALSE,Python,30,407,407,135,1115,144,1115
lino-framework/book,FALSE,Python,4,4,4,0,1,2,1
linq2db/linq2db,FALSE,C#,52,241,241,183,1143,145,1143
linux-test-project/ltp,FALSE,C,159,477,477,161,929,170,929
linuxkit/linuxkit,FALSE,Go,116,629,629,204,5115,263,5115
linyouchong/kubernetes,TRUE,Go,376,0,16475,0,0,0,0
Lion-Wei/kubernetes,TRUE,Go,375,0,16475,0,0,0,0
liqd/a4-meinberlin,FALSE,Python,16,1,1,78,13,10,13
lirui-apache/hive,TRUE,Java,174,0,2315,0,0,1,0
liupeirong/azure-quickstart-templates,TRUE,PowerShell,356,1,6617,0,0,1,0
liveblog/liveblog,FALSE,JavaScript,28,53,53,12,66,24,66
livepeer/go-livepeer,FALSE,Go,14,43,43,128,176,35,176
liyinan926/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
lizan/envoy,TRUE,C++,222,0,1184,1,0,1,0
lkhomenk/integration_tests,TRUE,Python,86,0,151,0,1,1,1
lkwg82/h2o,TRUE,C,89,0,620,0,0,1,0
llir/llvm,FALSE,Go,8,27,27,13,337,30,337
LLK/scratch-blocks,FALSE,JavaScript,108,551,551,258,1239,178,1239
lmgonzales/vufind,TRUE,PHP,92,0,246,0,0,2,0
lmorchard/testpilot,TRUE,JavaScript,169,0,138,0,0,1,0
lnked/react-starter,FALSE,TypeScript,1,3,3,2,10,1,10
loadimpact/k6,FALSE,Go,44,213,213,155,4675,119,4675
lobnek/pyutil,FALSE,Python,2,1,1,1,4,2,4
localheinz/PHP-CS-Fixer,TRUE,PHP,195,0,968,0,0,0,0
locdb/locdb-frend,FALSE,TypeScript,6,2,2,38,4,7,4
logaretm/vee-validate,TRUE,JavaScript,194,1,692,0,1,1,1
LogicalDash/LiSE,FALSE,Python,1,3,3,25,43,13,43
LogtalkDotOrg/logtalk3,FALSE,Prolog,5,13,13,10,117,26,117
loic425/Jedisjeux,TRUE,PHP,5,0,2,0,0,1,0
loic425/Sylius,TRUE,PHP,365,0,1471,0,0,1,0
lolski/grakn,TRUE,Java,33,0,176,1,0,1,0
looeee/three.js,TRUE,JavaScript,370,0,18163,0,1,1,1
loomio/loomio,FALSE,Ruby,75,577,577,66,1747,101,1747
loqoman/tgstation,TRUE,DM,262,0,2027,0,0,1,0
LorittaBot/Loritta,FALSE,Kotlin,10,36,36,96,70,13,70
lostjared/Acid.Cam.v2.OSX,FALSE,C++,1,6,6,0,44,6,44
lothian/psi4,TRUE,C++,89,0,210,0,0,1,0
LouisCAD/Splitties,FALSE,Kotlin,2,18,18,38,404,12,404
louispotok/pandas,TRUE,Python,396,0,7145,0,0,1,0
lovepoem/dubbo,TRUE,Java,167,2,16292,0,4,2,4
lriki/Lumino,FALSE,C++,1,2,2,1,12,3,12
lsmall/flowable-engine,TRUE,Java,167,0,513,0,0,1,0
lsst-sqre/jenkins-dm-jobs,FALSE,Groovy,9,6,6,2,2,8,2
lubosdz/yii2,TRUE,PHP,361,0,6702,0,1,1,1
Lucas-C/hesperides,TRUE,Java,15,0,25,0,0,1,0
lucas-clemente/quic-go,FALSE,Go,20,255,255,77,2322,132,2322
LuccaSA/lucca-front,FALSE,TypeScript,14,1,1,62,6,12,6
lucee/Lucee,FALSE,Java,25,78,78,17,411,50,411
luci/luci-go,FALSE,Go,51,24,24,24,90,32,90
luciouskami/YDWE,TRUE,C++,9,0,53,0,0,1,0
luckielordie/conan,TRUE,Python,112,0,330,0,0,1,0
luisbarrancos/appleseed,TRUE,C++,54,0,208,0,0,2,0
luizluca/openwrt,TRUE,C,368,0,2114,0,2,1,2
luizluca/openwrt-packages,TRUE,Makefile,358,1,1523,0,1,1,1
luspi/photoqt,FALSE,QML,6,6,6,2,11,1,11
luxas/kubernetes,TRUE,Go,379,0,16475,0,0,2,0
Luzifer/go-ipfs,TRUE,Go,199,0,1347,0,0,2,0
lvdongr/spark,TRUE,Scala,336,0,17972,0,0,0,0
lxc/lxc,FALSE,C,298,760,760,141,2420,209,2420
lxsmnv/spark,TRUE,Scala,333,0,17972,0,0,0,0
m3nu/homebrew-cask,TRUE,Ruby,414,0,6900,0,0,1,0
maartenpaauw/portfolio,FALSE,Vue,7,2,2,3,0,1,0
Maccimo/intellij-community,TRUE,,201,0,2633,0,0,1,0
maciejbocianski/mbed-os,TRUE,C,345,0,1759,0,1,0,1
madhanrm/kubernetes,TRUE,Go,376,1,16475,0,2,3,2
madhawap/carbon-device-mgt,TRUE,Java,62,0,118,0,0,1,0
madpilot78/ntopng,TRUE,Lua,51,0,283,0,0,1,0
mahak/cinder,TRUE,Python,292,0,747,0,0,1,0
mahak/kubernetes,TRUE,Go,380,0,16475,0,0,1,0
mahak/neutron,TRUE,Python,299,0,1313,0,0,1,0
mahak/spark,TRUE,Scala,337,0,17972,0,0,1,0
mahak/vitess,TRUE,Go,141,0,947,0,0,1,0
mahill/phaser,TRUE,JavaScript,292,0,5829,0,0,1,0
mahori/brew,TRUE,Ruby,408,0,3541,0,0,1,0
mahori/homebrew-cask,TRUE,Ruby,414,0,6900,0,0,1,0
mahori/homebrew-cask-versions,TRUE,Ruby,403,0,778,0,0,1,0
mahori/homebrew-core,TRUE,Ruby,420,0,5673,0,0,1,0
mainio/concrete5,TRUE,PHP,222,0,361,0,0,4,0
makigumo/homebrew-core,TRUE,Ruby,420,0,5673,0,0,1,0
makzdot/homeassistant-config,FALSE,,1,0,0,0,1,1,1
malinink/easy-tests,FALSE,Java,20,22,22,31,2,2,2
mamelara/spack,TRUE,Python,315,0,573,0,0,1,0
manaphp/framework,FALSE,PHP,1,2,2,0,3,3,3
mancoast/mandelbulber2,TRUE,C++,16,1,52,0,0,1,0
ManiacalLabs/BiblioPixel,FALSE,Python,4,40,40,152,225,21,225
ManifoldScholar/manifold,FALSE,JavaScript,11,11,11,54,110,22,110
mapacheL/extensions,TRUE,C#,23,0,28,0,0,2,0
mapacheL/framework,TRUE,C#,25,0,60,0,0,2,0
mapcentia/vidi,FALSE,JavaScript,7,10,10,3,16,4,16
mapsplugin/cordova-plugin-googlemaps,FALSE,JavaScript,62,747,747,6,1482,112,1482
maqsoftware/maqsoftware,FALSE,HTML,13,6,6,15,0,6,0
maratonago/maratonago.github.io,FALSE,HTML,4,5,5,0,12,2,12
marcoblancas/moodle,TRUE,PHP,201,0,3560,0,0,1,0
marcosgambeta/Qt5xHb,FALSE,xBase,1,4,4,0,8,5,8
marekjm/viuavm,FALSE,C++,4,8,8,0,63,7,63
mareklibra/cockpit,TRUE,JavaScript,102,1,469,0,0,1,0
mariadb-corporation/mariadb-columnstore-engine,FALSE,C++,14,22,22,4,35,33,35
marinaglancy/moodle,TRUE,PHP,201,0,3560,0,1,1,1
mariocatch/MODiX,TRUE,C#,16,0,25,0,0,1,0
marius-wieschollek/passwords,FALSE,PHP,8,14,14,9,53,16,53
Mark9013100/tgstation-m9,TRUE,DM,267,0,2027,0,0,0,0
markhamstra/spark,TRUE,Scala,333,0,17972,1,0,1,0
markllama/openshift-ansible,TRUE,Python,367,0,1825,0,0,1,0
markuskeunecke/stendhal,TRUE,Java,10,0,74,0,0,1,0
maropu/spark,TRUE,Scala,338,0,17972,1,0,0,0
marques-work/gocd,TRUE,Java,114,0,760,0,0,5,0
marshmallow-code/marshmallow,FALSE,Python,112,369,369,80,3217,80,3217
marvelexplorer/marvelexplorer.github.io,FALSE,Ruby,0,1,1,2,2,1,2
MarxMustermann/OfMiceAndMechs,FALSE,Python,3,4,4,3,3,1,3
masarakki/mastodon,TRUE,Ruby,429,0,2914,0,0,1,0
masasam/dotfiles,FALSE,Emacs Lisp,2,3,3,0,29,4,29
mashir43/MINGW-packages,TRUE,Shell,274,0,594,0,0,1,0
MassDistributionMedia/rc-ca-blinds,FALSE,JavaScript,118,1,1,7,2,5,2
MasseGuillaume/scalameta,TRUE,Scala,53,0,151,0,0,0,0
massysett/stackage,TRUE,Shell,416,0,647,0,0,1,0
MasterDuke17/doc,TRUE,Perl 6,245,0,221,0,0,1,0
material-components/material-components-android,FALSE,Java,49,753,753,42,6018,324,6018
matsp/material-components-vue,FALSE,Vue,7,21,21,41,152,13,152
matteocrippa/awesome-swift,FALSE,Swift,405,2310,2310,1,16433,896,16433
mattgodbolt/compiler-explorer,FALSE,JavaScript,89,587,587,277,5041,184,5041
matthdsm/bioconda-recipes,TRUE,Shell,340,0,943,0,0,1,0
matthewrmshin/cylc,TRUE,Python,23,0,57,0,2,1,2
matthiasdiener/spack,TRUE,Python,287,0,573,0,1,1,1
matthiaskrgr/cppcheck,TRUE,C++,203,0,625,1,0,1,0
matthyx/kubernetes,TRUE,Go,378,0,16475,0,0,0,0
mattjmcnaughton/kubernetes,TRUE,Go,375,2,16475,0,1,1,1
mattnenterprise/servo,TRUE,Rust,451,0,2047,0,0,1,0
mattzeunert/FromJS,FALSE,JavaScript,2,17,17,4,395,9,395
mavasani/roslyn,TRUE,C#,295,1,2523,0,1,1,1
maxamillion/openshift-ansible,TRUE,Python,373,0,1825,0,0,1,0
maxamillion/origin,TRUE,Go,285,0,3329,0,0,1,0
MaxKellermann/xbmc,TRUE,C++,253,2,4894,2,8,4,8
MaxLeiter/lounge,TRUE,JavaScript,117,0,345,0,0,1,0
mbatchelor/pentaho-kettle,TRUE,Java,162,0,1608,0,0,1,0
mbcoguno/homebrew-core,TRUE,Ruby,421,0,5673,0,0,1,0
mbode/flink,TRUE,Java,313,0,3546,0,0,1,0
mbohlool/kubernetes,TRUE,Go,373,0,16475,3,1,2,1
mbolivar/zephyr,TRUE,C,289,0,1031,0,0,1,0
mc7246/WeiXinMPSDK,TRUE,C#,85,0,3219,0,0,0,0
mcallari/Prebid.js,TRUE,JavaScript,388,0,854,1,0,1,0
mcalmer/spacewalk,TRUE,Java,149,0,195,0,0,1,0
mcansh/blog,FALSE,TypeScript,2,1,1,1,3,1,3
McBawbaggings/HippieStation,TRUE,DM,268,0,2027,0,0,1,0
mccun934/katello,TRUE,Ruby,106,0,221,0,0,1,0
MCKLMT/azure-quickstart-templates,TRUE,Shell,358,0,6617,0,0,0,0
McMartin/FRUT,FALSE,CMake,6,14,14,16,78,10,78
MDAnalysis/mdanalysis,FALSE,Python,79,151,151,201,256,34,256
mdda/deep-learning-workshop,FALSE,Jupyter Notebook,1,95,95,2,400,31,400
mdshuai/kubernetes,TRUE,Go,375,0,16475,0,0,1,0
meandavejustice/testpilot,TRUE,JavaScript,170,0,138,0,0,1,0
MedShake/MedShakeEHR-base,FALSE,PHP,3,5,5,5,14,4,14
meetecho/janus-gateway,FALSE,C,126,899,899,18,2325,257,2325
megalithic/dotfiles,FALSE,Python,1,0,0,4,1,0,1
meganz/sdk,FALSE,C++,34,268,268,52,787,108,787
MehdyKarimpour/extensions,TRUE,C#,26,0,28,0,0,2,0
mehrdada/grpc,TRUE,C++,349,0,4423,0,0,0,0
Mehuge/Camelot-Unchained,TRUE,TypeScript,23,0,36,0,1,1,1
Mellthas/quodlibet,TRUE,Python,85,0,131,0,0,1,0
mengqiy/kubernetes,TRUE,Go,377,0,16475,0,0,1,0
mercadopago/px-android,FALSE,Java,18,32,32,5,41,21,41
mercury233/ygopro-scripts,TRUE,Lua,27,0,59,0,0,2,0
mergar/cbsd,FALSE,C,2,0,0,1,0,1,0
merrillrudd/LIME,FALSE,R,2,3,3,1,0,6,0
MerryMage/dynarmic,FALSE,C++,16,40,40,15,254,29,254
MesserLab/SLiM,FALSE,C++,5,9,9,3,34,14,34
metalab25/OpenSID,TRUE,PHP,25,0,293,0,0,1,0
metasfresh/metasfresh-webui-api,FALSE,Java,8,19,19,245,19,9,19
MethodicalAcceleratorDesign/MAD,FALSE,Lua,5,5,5,0,12,5,12
metosin/reitit,FALSE,Clojure,25,36,36,22,291,33,291
mfherbst/spack,TRUE,Python,304,0,573,0,0,1,0
mfikes/homebrew-core,TRUE,Ruby,421,0,5673,0,1,1,1
mfleisz/FreeRDP,TRUE,C,208,0,1233,0,1,1,1
mfojtik/kubernetes,TRUE,Go,375,0,16475,0,0,0,0
mgechev/angular,TRUE,TypeScript,413,1,11560,0,0,1,0
mgrebenets/fastlane,TRUE,Ruby,393,0,3711,0,0,1,0
MHBauer/kubernetes,TRUE,Go,375,0,16475,0,0,1,0
mhbu50/erpnext,TRUE,Python,251,0,1915,0,0,1,0
MHSCSClub/MHSAlumDB,FALSE,PHP,4,0,0,19,0,11,0
mhugo/QGIS,TRUE,C++,245,0,1391,0,0,1,0
micahflee/onionshare,FALSE,Python,72,350,350,70,2746,167,2746
micahhausler/kubernetes,TRUE,Go,375,0,16475,0,0,0,0
michael-simons/spring-boot,TRUE,Java,389,0,22544,0,0,1,0
Michael2109/cobalt,FALSE,Scala,4,10,10,34,36,8,36
michaelperrin/symfony,TRUE,PHP,382,0,6655,0,0,1,0
michalsenkyr/spark,TRUE,Scala,339,0,17972,0,0,1,0
michpolicht/CuteHMI,FALSE,C++,3,15,15,0,24,11,24
micolous/metrodroid,TRUE,Java,40,8,274,13,84,11,84
microhh/microhh2,FALSE,Fortran,5,7,7,17,2,3,2
Microsoft/hcsshim,FALSE,Go,27,61,61,21,166,77,166
Microsoft/PTVS,FALSE,C#,52,572,572,502,2097,302,2097
Microsoft/pxt,FALSE,TypeScript,50,242,242,120,737,87,737
MiczFlor/RPi-Jukebox-RFID,FALSE,CSS,31,110,110,83,228,34,228
midas-isg/digital-commons,FALSE,JavaScript,8,1,1,25,1,5,1
middelink/restic,TRUE,Go,166,0,437,0,0,1,0
mikatalk/git-jam,FALSE,JavaScript,1,0,0,0,1,0,1
mike-casas/blog,TRUE,HTML,90,0,122,0,0,0,0
mike-north/ember.js,TRUE,JavaScript,361,0,4094,0,0,1,0
mikebrow/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
mikedanese/kubernetes,TRUE,Go,377,0,16475,0,0,1,0
mikeireland/chronostar,FALSE,Python,3,1,1,0,1,3,1
mikeln/kubernetes,TRUE,Go,375,0,16475,0,0,1,0
MikeSpreitzer/kubernetes,TRUE,Go,377,0,16475,0,1,1,1
mikewiebe-ansible/ansible,TRUE,Python,391,0,14145,0,0,3,0
mikk150/yii2,TRUE,PHP,361,0,6702,0,0,0,0
miku/span,FALSE,Go,4,4,4,1,9,3,9
millmanorama/autopsy,TRUE,Java,42,0,282,0,1,1,1
mimesis-inria/sofa,TRUE,C++,68,2,121,0,2,4,2
miminar/openshift-ansible,TRUE,Python,373,0,1825,0,0,1,0
mina86/emacs,TRUE,Emacs Lisp,256,0,555,0,0,1,0
mindprince/kubernetes,TRUE,Go,377,0,16475,0,0,1,0
MineLittlePony/MineLittlePony,FALSE,Java,6,16,16,6,41,20,41
mingaldrichgan/gatsby,TRUE,JavaScript,464,0,4034,1,0,0,0
mingzuozhibi/mzzb-ui,FALSE,TypeScript,1,5,5,0,9,4,9
minimum2scp/dockerfiles,FALSE,Shell,4,15,15,0,56,4,56
ministryofjustice/opg-digi-deps-client,FALSE,PHP,26,1,1,0,4,66,4
MinnPost/minnpost-wordpress,FALSE,PHP,1,0,0,20,1,4,1
miomin/incubator-weex,TRUE,Java,158,0,1539,0,0,1,0
miraheze/puppet,FALSE,Ruby,27,31,31,1,11,9,11
Mirantis/virtlet,FALSE,Go,18,69,69,13,408,40,408
MircoT/homebrew-cask,TRUE,Ruby,410,0,6900,0,0,1,0
mirv-sillyfish/xoreos,TRUE,C++,31,0,97,0,0,2,0
MishkaRogachev/JAGCS,FALSE,C++,3,16,16,33,61,18,61
missionpinball/mpf,FALSE,Python,23,70,70,89,87,21,87
MitarashiDango/mastodon,TRUE,Ruby,434,0,2914,0,0,1,0
mitmproxy/mitmproxy,FALSE,Python,252,1809,1809,196,13897,529,13897
mitocw/edx-platform,TRUE,Python,235,2,2293,57,5,12,5
mitodl/open-discussions,FALSE,JavaScript,10,0,0,127,4,15,4
mixonic/ember.js,TRUE,JavaScript,362,0,4094,0,0,6,0
mj10777/QGIS,TRUE,C++,244,0,1392,0,0,1,0
mjmlio/mjml,FALSE,JavaScript,63,547,547,32,7967,170,7967
mkaply/firefox-ios,TRUE,Swift,121,0,1950,0,0,1,0
mkendall07/amphtml,TRUE,JavaScript,430,0,2774,0,0,1,0
mkumatag/kubernetes,TRUE,Go,380,0,16475,0,0,1,0
mkuzmin/packer,TRUE,Go,388,0,2315,0,0,1,0
mlaz/mynewt-core,TRUE,C,81,0,209,0,0,2,0
mltframework/shotcut,FALSE,C++,25,238,238,50,2059,143,2059
mmedenjak/hazelcast,TRUE,Java,159,0,1103,0,0,1,0
mmz-srf/srf-frontend-framework,FALSE,HTML,19,0,0,4,0,14,0
mobxjs/mobx-state-tree,FALSE,TypeScript,126,369,369,43,3862,95,3862
moio/sumaform,FALSE,HCL,24,28,28,18,17,13,17
Moisan/homebrew-core,TRUE,Ruby,420,0,5673,0,0,1,0
Mokolea/atom,TRUE,JavaScript,354,0,10844,0,0,1,0
mollie/mollie-api-php,FALSE,PHP,44,106,106,5,271,44,271
molpopgen/fwdpy11,FALSE,C++,1,2,2,14,6,5,6
monetate/closure-compiler,TRUE,Java,259,1,872,1,0,60,0
monetate/druid,TRUE,Java,263,1,1846,0,0,0,0
mongodb/mongo-php-driver,FALSE,PHP,20,148,148,11,579,80,579
mongodb/mongo-ruby-driver,FALSE,Ruby,143,482,482,11,1356,53,1356
monopole/kubernetes,TRUE,Go,380,0,16475,0,0,1,0
Monroe88/RetroArch,TRUE,C,230,0,823,0,0,1,0
moov-io/ach,FALSE,Go,8,21,21,12,58,9,58
mopsalarm/Pr0,FALSE,Kotlin,13,32,32,4,181,27,181
morganbengtsson/mos,FALSE,C++,1,2,2,2,58,4,58
MorganGeek/bookmarks,FALSE,Shell,1,14,14,0,69,8,69
moritz9/redash,TRUE,Python,203,0,1847,0,1,1,1
morkt/GARbro,FALSE,C#,9,36,36,34,262,41,262
mosoft521/kubernetes,TRUE,Go,380,0,16475,0,0,2,0
motion-twin/heaps,TRUE,Haxe,48,1,134,0,17,6,17
MoveOnOrg/mop-frontend,FALSE,JavaScript,13,9,9,60,4,6,4
movim/movim,FALSE,PHP,31,139,139,43,801,65,801
mozilla-iot/gateway,FALSE,JavaScript,26,156,156,174,1370,100,1370
mozilla-services/kinto-dist,FALSE,Python,13,5,5,10,7,4,7
mozilla/addons-server,FALSE,Python,298,360,360,392,489,79,489
mozilla/donate.mozilla.org,FALSE,JavaScript,161,56,56,118,55,49,55
mozilla/fxa-content-server,FALSE,JavaScript,70,130,130,138,162,45,162
mozilla/pdf.js,FALSE,JavaScript,281,6082,6082,689,25182,1014,25182
mpcsh/dotfiles,FALSE,Shell,2,0,0,0,0,1,0
mpigsley/sectors-without-number,FALSE,JavaScript,5,10,10,34,45,12,45
mpraglowski/rails_event_store,TRUE,Ruby,39,0,53,0,0,1,0
mpranj/libelektra,TRUE,C,35,0,45,0,0,1,0
mprobst/closure-compiler,TRUE,Java,256,0,872,0,0,0,0
mquinson/po4a,FALSE,Perl,37,20,20,22,26,7,26
